year_page,report_id,doc_title,report_month,download_url,pdf_path,market_transactions_page,market_scope,billing_month,metric,value,source_report_count,overlap_row_count
2025,7176,June 2025 Market Operations Highlights,2025-06-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20June%202025%20Market%20Operations%20Highlights%20%28v2%29.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_06_7176_June_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-05-01,Daily_Average_MQ_GWh,350.0,14,14
2025,7353,July 2025 Market Operations Highlights,2025-07-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20July%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_07_7353_July_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-06-01,Daily_Average_MQ_GWh,327.0,14,14
2025,7352,August 2025 Market Operations Highlights,2025-08-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20August%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_08_7352_August_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-07-01,Daily_Average_MQ_GWh,311.0,14,14
2025,7462,September 2025 Market Operations Highlights,2025-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20September%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_09_7462_September_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-08-01,Daily_Average_MQ_GWh,327.0,14,14
2025,7552,October 2025 Market Operations Highlights,2025-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20October%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_10_7552_October_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-09-01,Daily_Average_MQ_GWh,305.0,14,14
2025,7640,November 2025 Market Operations Highlights,2025-11-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20November%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_11_7640_November_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-10-01,Daily_Average_MQ_GWh,312.0,14,14
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-11-01,Daily_Average_MQ_GWh,305.0,14,14
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-12-01,Daily_Average_MQ_GWh,296.0,13,13
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-01-01,Daily_Average_MQ_GWh,279.0,12,12
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-02-01,Daily_Average_MQ_GWh,288.0,11,11
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-03-01,Daily_Average_MQ_GWh,306.0,10,10
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-04-01,Daily_Average_MQ_GWh,330.0,9,9
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-05-01,Daily_Average_MQ_GWh,341.0,8,8
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-06-01,Daily_Average_MQ_GWh,328.0,7,7
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-07-01,Daily_Average_MQ_GWh,311.0,6,6
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-08-01,Daily_Average_MQ_GWh,317.0,5,5
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-09-01,Daily_Average_MQ_GWh,308.0,4,4
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-10-01,Daily_Average_MQ_GWh,313.0,3,3
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-11-01,Daily_Average_MQ_GWh,305.0,2,2
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-12-01,Daily_Average_MQ_GWh,305.0,1,1
2024,6351,August 2024 - Market Operations Highlights,2024-08-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/August%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_08_6351_August_2024_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-08-01,ESSP_PHP_per_kWh,5.89,1,1
2024,6352,September 2024 - Market Operations Highlights,2024-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/September%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_09_6352_September_2024_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-09-01,ESSP_PHP_per_kWh,5.5,2,2
2024,6342,October 2024 Market Operations Highlights,2024-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/October%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_10_6342_October_2024_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-10-01,ESSP_PHP_per_kWh,6.94,3,3
2024,6485,November 2024 Market Operations Highlights,2024-11-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/November%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_11_6485_November_2024_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2023-11-01,ESSP_PHP_per_kWh,4.39,4,4
2024,6748,December 2024 Market Operations Highlights,2024-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/December%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_12_6748_December_2024_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-12-01,ESSP_PHP_per_kWh,4.74,5,5
2025,7108,January 2025 Market Operations Highlights,2025-01-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20January%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_01_7108_January_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-01-01,ESSP_PHP_per_kWh,4.9,6,6
2025,6856,February 2025 Market Operations Highlights,2025-02-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20February%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_02_6856_February_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-02-01,ESSP_PHP_per_kWh,4.3,7,7
2025,7007,April 2025 - Market Operations Highlights,2025-04-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20April%202025%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_04_7007_April_2025_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-03-01,ESSP_PHP_per_kWh,5.72,9,9
2025,7110,May 2025 Market Operations Highlights,2025-05-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20May%202025%20Market%20Operations%20Highlights%20%28v2%29.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_05_7110_May_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-04-01,ESSP_PHP_per_kWh,7.56,10,10
2025,7176,June 2025 Market Operations Highlights,2025-06-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20June%202025%20Market%20Operations%20Highlights%20%28v2%29.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_06_7176_June_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-05-01,ESSP_PHP_per_kWh,8.65,11,11
2025,7353,July 2025 Market Operations Highlights,2025-07-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20July%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_07_7353_July_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-06-01,ESSP_PHP_per_kWh,6.58,12,12
2025,7352,August 2025 Market Operations Highlights,2025-08-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20August%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_08_7352_August_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-07-01,ESSP_PHP_per_kWh,6.18,13,13
2025,7462,September 2025 Market Operations Highlights,2025-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20September%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_09_7462_September_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-08-01,ESSP_PHP_per_kWh,6.16,14,14
2025,7552,October 2025 Market Operations Highlights,2025-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20October%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_10_7552_October_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-09-01,ESSP_PHP_per_kWh,4.12,14,14
2025,7640,November 2025 Market Operations Highlights,2025-11-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20November%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_11_7640_November_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-10-01,ESSP_PHP_per_kWh,4.72,14,14
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-11-01,ESSP_PHP_per_kWh,4.54,14,14
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-12-01,ESSP_PHP_per_kWh,3.58,13,13
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-01-01,ESSP_PHP_per_kWh,3.11,12,12
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-02-01,ESSP_PHP_per_kWh,2.81,11,11
